experiment_id,run_id,case_id,trial,call_ordinal,turn,tool_name,call_id,arguments_json,descriptor_version,ok,error_code,latency_ms,observation_chars_local,observation_size_local_estimated_chars_div_4,observation_size_local_status,observation_chars_recomputed,recomputed_chars_match_local,observation_offline_lexical_units_recomputed,recomputed_measurement_status,provider_tokenization_status,reference_segmentation_method,observation_payload_saved
qwen3_30b_v2,47e8e67e-aae0-478a-ab03-e5d273e2b780,REF-6062,2,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6062"",""specialty"":""ORT""}",v2,True,,0.98,366,92,ESTIMATED,366,True,133,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,47e8e67e-aae0-478a-ab03-e5d273e2b780,REF-6062,2,3,2,lookup_patient,call3,"{""patient_id"":""P-6062""}",v2,True,,0.651,247,62,ESTIMATED,247,True,115,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,47e8e67e-aae0-478a-ab03-e5d273e2b780,REF-6062,2,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.524,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,47e8e67e-aae0-478a-ab03-e5d273e2b780,REF-6062,2,5,4,book_slot,call5,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6062"",""specialty"":""ORT"",""time"":""09:20""}",v2,False,BOOKING_GATE_NOT_SATISFIED,0.223,0,0,NOT_MEASURED,,,,NOT_MEASURED,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",False
qwen3_30b_v2,cad17d8a-2324-4ac0-9a1c-807ca1052d0b,REF-6062,3,1,1,get_referral,call1,"{""referral_id"":""REF-6062""}",v2,True,,0.818,284,71,ESTIMATED,284,True,101,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cad17d8a-2324-4ac0-9a1c-807ca1052d0b,REF-6062,3,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6062"",""specialty"":""ORT""}",v2,True,,1.038,366,92,ESTIMATED,366,True,133,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cad17d8a-2324-4ac0-9a1c-807ca1052d0b,REF-6062,3,3,2,lookup_patient,call3,"{""patient_id"":""P-6062""}",v2,True,,0.712,247,62,ESTIMATED,247,True,115,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cad17d8a-2324-4ac0-9a1c-807ca1052d0b,REF-6062,3,4,3,get_clinic_slots,call4,"{""band"":""routine"",""limit"":5,""specialty"":""ORT"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.56,340,85,ESTIMATED,340,True,169,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cad17d8a-2324-4ac0-9a1c-807ca1052d0b,REF-6062,3,5,4,book_slot,call5,"{""band"":""routine"",""clinic"":""ORT-C1"",""date"":""2026-10-07"",""referral_id"":""REF-6062"",""specialty"":""ORT"",""time"":""09:20""}",v2,False,BOOKING_GATE_NOT_SATISFIED,0.197,0,0,NOT_MEASURED,,,,NOT_MEASURED,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",False
qwen3_30b_v2,39c6b247-20b4-4a2b-8716-0e827f59c973,REF-6063,1,1,1,get_referral,call1,"{""referral_id"":""REF-6063""}",v2,True,,0.923,319,80,ESTIMATED,319,True,109,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,39c6b247-20b4-4a2b-8716-0e827f59c973,REF-6063,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6063"",""specialty"":""CARD""}",v2,True,,0.776,383,96,ESTIMATED,383,True,148,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,39c6b247-20b4-4a2b-8716-0e827f59c973,REF-6063,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6063""}",v2,True,,0.485,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,36aafee6-3166-45bc-b5d4-096311618b99,REF-6063,2,1,1,get_referral,call1,"{""referral_id"":""REF-6063""}",v2,True,,1.132,319,80,ESTIMATED,319,True,109,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,36aafee6-3166-45bc-b5d4-096311618b99,REF-6063,2,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6063"",""specialty"":""CARD""}",v2,True,,1.004,383,96,ESTIMATED,383,True,148,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,36aafee6-3166-45bc-b5d4-096311618b99,REF-6063,2,3,2,lookup_patient,call3,"{""patient_id"":""P-6063""}",v2,True,,0.653,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,f075b2c7-7ef8-4581-8499-2d827429f581,REF-6063,3,1,1,get_referral,call1,"{""referral_id"":""REF-6063""}",v2,True,,1.217,319,80,ESTIMATED,319,True,109,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,f075b2c7-7ef8-4581-8499-2d827429f581,REF-6063,3,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6063"",""specialty"":""CARD""}",v2,True,,0.988,383,96,ESTIMATED,383,True,148,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,f075b2c7-7ef8-4581-8499-2d827429f581,REF-6063,3,3,2,lookup_patient,call3,"{""patient_id"":""P-6063""}",v2,True,,0.66,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,b807aab1-4331-4ae6-8b68-fe14624d5641,REF-6064,1,1,1,get_referral,call1,"{""referral_id"":""REF-6064""}",v2,True,,1.238,248,62,ESTIMATED,248,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,b807aab1-4331-4ae6-8b68-fe14624d5641,REF-6064,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6064"",""specialty"":""DER""}",v2,True,,1.047,342,86,ESTIMATED,342,True,117,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,b807aab1-4331-4ae6-8b68-fe14624d5641,REF-6064,1,3,2,lookup_patient,call3,"{""patient_id"":""P-6064""}",v2,True,,0.628,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,b807aab1-4331-4ae6-8b68-fe14624d5641,REF-6064,1,4,3,get_clinic_slots,call4,"{""band"":""urgent"",""limit"":5,""specialty"":""DER"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.52,125,32,ESTIMATED,125,True,58,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,13c6892f-a60e-4ffc-b8ca-1af73b6bb62c,REF-6064,2,1,1,get_referral,call1,"{""referral_id"":""REF-6064""}",v2,True,,1.091,248,62,ESTIMATED,248,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,13c6892f-a60e-4ffc-b8ca-1af73b6bb62c,REF-6064,2,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6064"",""specialty"":""DER""}",v2,True,,1.055,342,86,ESTIMATED,342,True,117,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,13c6892f-a60e-4ffc-b8ca-1af73b6bb62c,REF-6064,2,3,2,lookup_patient,call3,"{""patient_id"":""P-6064""}",v2,True,,2.115,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,13c6892f-a60e-4ffc-b8ca-1af73b6bb62c,REF-6064,2,4,3,get_clinic_slots,call4,"{""band"":""urgent"",""limit"":5,""specialty"":""DER"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.43,125,32,ESTIMATED,125,True,58,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cef74947-d683-4897-a1f1-de5b84cf4101,REF-6064,3,1,1,get_referral,call1,"{""referral_id"":""REF-6064""}",v2,True,,0.828,248,62,ESTIMATED,248,True,85,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cef74947-d683-4897-a1f1-de5b84cf4101,REF-6064,3,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6064"",""specialty"":""DER""}",v2,True,,0.988,342,86,ESTIMATED,342,True,117,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cef74947-d683-4897-a1f1-de5b84cf4101,REF-6064,3,3,2,lookup_patient,call3,"{""patient_id"":""P-6064""}",v2,True,,0.656,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,cef74947-d683-4897-a1f1-de5b84cf4101,REF-6064,3,4,3,get_clinic_slots,call4,"{""band"":""urgent"",""limit"":5,""specialty"":""DER"",""window_end"":""2026-09-23"",""window_start"":""2026-09-09""}",v2,True,,0.375,125,32,ESTIMATED,125,True,58,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,ffa065fe-760e-4629-a7e0-3cb9364f5b46,REF-6065,1,1,1,get_referral,call1,"{""referral_id"":""REF-6065""}",v2,True,,0.883,334,84,ESTIMATED,334,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,ffa065fe-760e-4629-a7e0-3cb9364f5b46,REF-6065,1,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6065"",""specialty"":""ORT""}",v2,True,,0.994,415,104,ESTIMATED,415,True,145,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,3f0398ae-d237-4f23-83c6-263796a6ea1e,REF-6065,2,1,1,get_referral,call1,"{""referral_id"":""REF-6065""}",v2,True,,0.963,334,84,ESTIMATED,334,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,3f0398ae-d237-4f23-83c6-263796a6ea1e,REF-6065,2,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6065"",""specialty"":""ORT""}",v2,True,,1.034,415,104,ESTIMATED,415,True,145,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,73db226d-75ce-427b-8925-bebd235a84bb,REF-6065,3,1,1,get_referral,call1,"{""referral_id"":""REF-6065""}",v2,True,,1.164,334,84,ESTIMATED,334,True,112,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
qwen3_30b_v2,73db226d-75ce-427b-8925-bebd235a84bb,REF-6065,3,2,2,check_referral_criteria,call2,"{""referral_id"":""REF-6065"",""specialty"":""ORT""}",v2,True,,0.691,415,104,ESTIMATED,415,True,145,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,REF-6002,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6002""}",v2,True,,2.304,288,72,ESTIMATED,288,True,103,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,REF-6002,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6002"",""specialty"":""OPH""}",v2,True,,1.635,369,93,ESTIMATED,369,True,133,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,REF-6002,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6002""}",v2,True,,1.074,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,REF-6002,1,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""routine"",""limit"":1,""specialty"":""OPH"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,1.141,227,57,ESTIMATED,227,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,REF-6002,1,5,4,book_slot,book_slot_call,"{""band"":""routine"",""clinic"":""OPH-C2"",""date"":""2026-10-14"",""referral_id"":""REF-6002"",""specialty"":""OPH"",""time"":""11:20""}",v2,True,,1.844,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,REF-6003,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6003""}",v2,True,,1.241,306,77,ESTIMATED,306,True,105,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,REF-6003,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6003"",""specialty"":""OPH""}",v2,True,,1.438,355,89,ESTIMATED,355,True,129,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,REF-6003,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6003""}",v2,True,,0.805,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,REF-6003,1,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""routine"",""limit"":5,""specialty"":""OPH"",""window_end"":""2026-11-04"",""window_start"":""2026-09-09""}",v2,True,,0.655,453,114,ESTIMATED,453,True,225,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,REF-6003,1,5,4,book_slot,book_slot_call,"{""band"":""routine"",""clinic"":""OPH-C2"",""date"":""2026-10-14"",""referral_id"":""REF-6003"",""specialty"":""OPH"",""time"":""11:20""}",v2,True,,2.031,176,44,ESTIMATED,176,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,REF-6004,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6004""}",v2,True,,1.102,291,73,ESTIMATED,291,True,104,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,REF-6004,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6004"",""specialty"":""OPH""}",v2,True,,0.85,390,98,ESTIMATED,390,True,138,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,REF-6004,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6004""}",v2,True,,0.549,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,REF-6004,1,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""soon"",""limit"":5,""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.676,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,REF-6004,1,5,4,book_slot,book_slot_call,"{""band"":""soon"",""clinic"":""OPH-C3"",""date"":""2026-09-29"",""referral_id"":""REF-6004"",""specialty"":""OPH"",""time"":""10:00""}",v2,True,,1.836,173,44,ESTIMATED,173,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,REF-6005,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6005""}",v2,True,,1.096,296,74,ESTIMATED,296,True,104,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,REF-6005,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6005"",""specialty"":""OPH""}",v2,True,,1.463,395,99,ESTIMATED,395,True,139,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,REF-6005,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6005""}",v2,True,,0.817,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,REF-6005,1,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""soon"",""limit"":5,""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.594,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,REF-6005,1,5,4,book_slot,book_slot_call,"{""band"":""soon"",""clinic"":""OPH-C3"",""date"":""2026-09-29"",""referral_id"":""REF-6005"",""specialty"":""OPH"",""time"":""10:00""}",v2,True,,2.096,173,44,ESTIMATED,173,True,83,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,831f372b-d206-46b9-9332-12e2ca466d3a,REF-6006,1,1,1,get_referral,get_referral_call,"{""referral_id"":""REF-6006""}",v2,True,,1.274,297,75,ESTIMATED,297,True,102,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,831f372b-d206-46b9-9332-12e2ca466d3a,REF-6006,1,2,2,check_referral_criteria,check_referral_criteria_call,"{""referral_id"":""REF-6006"",""specialty"":""OPH""}",v2,True,,1.456,372,93,ESTIMATED,372,True,136,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,831f372b-d206-46b9-9332-12e2ca466d3a,REF-6006,1,3,2,lookup_patient,lookup_patient_call,"{""patient_id"":""P-6006""}",v2,True,,0.788,190,48,ESTIMATED,190,True,84,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
mistral_small_3_2_v2,831f372b-d206-46b9-9332-12e2ca466d3a,REF-6006,1,4,3,get_clinic_slots,get_clinic_slots_call,"{""band"":""soon"",""limit"":5,""specialty"":""OPH"",""window_end"":""2026-10-07"",""window_start"":""2026-09-09""}",v2,True,,0.576,224,56,ESTIMATED,224,True,113,RECOMPUTED_FROM_SAVED_PAYLOAD,NOT_PROVIDER_TOKENIZATION,"Unicode regex [\w]+|[^\w\s] on json.dumps(sort_keys=True,separators=(',',':'),ensure_ascii=True)",True
